id,originalexample,originalscore,originallabel,Advexample,Advscore,AdvLabel,Result,status,domainchanged,tldchanged
475,https://firebase.google.com/products/in-app-messaging/,0.994322062,1,https://firebase.google.com/products/in-app-messaging/,0.994322062,1,SKIPPED,TRUE,FALSE,FALSE
476,https://firebase.google.com/products/ml-kit/,0.524506211,1,https://firebase.google.com/products/ml-kit/,0.524506211,1,SKIPPED,TRUE,FALSE,FALSE
477,https://firebase.google.com/products/performance/,0.816895366,1,https://firebase.google.com/products/performance/,0.816895366,1,SKIPPED,TRUE,FALSE,FALSE
478,https://firebase.google.com/products/realtime-database/,0.932276726,1,https://firebase.google.com/products/realtime-database/,0.932276726,1,SKIPPED,TRUE,FALSE,FALSE
479,https://firebase.google.com/products/storage/,0.835852146,1,https://firebase.google.com/products/storage/,0.835852146,1,SKIPPED,TRUE,FALSE,FALSE
480,https://firebase.google.com/products/test-lab/,0.812600493,1,https://firebase.google.com/products/test-lab/,0.812600493,1,SKIPPED,TRUE,FALSE,FALSE
481,https://firebase.google.com/support,0.961744308,1,https://firebase.google.com/support,0.961744308,1,SKIPPED,TRUE,FALSE,FALSE
482,https://firebase.google.com/use-cases,0.977349102,1,https://firebase.google.com/use-cases,0.977349102,1,SKIPPED,TRUE,FALSE,FALSE
483,https://mail.google.com/mail/?tab=8m,0.99556607,1,https://mail.google.com/mail/?tab=8m,0.99556607,1,SKIPPED,TRUE,FALSE,FALSE
484,https://mail.google.com/mail/?tab=wm,0.997008145,1,https://mail.google.com/mail/?tab=wm,0.997008145,1,SKIPPED,TRUE,FALSE,FALSE
485,https://maps.google.com/support/,0.97947228,1,https://maps.google.com/support/,0.97947228,1,SKIPPED,TRUE,FALSE,FALSE
486,https://myaccount.google.com/,0.999310851,1,https://myaccount.google.com/,0.999310851,1,SKIPPED,TRUE,FALSE,FALSE
487,https://news.google.com.au/nwshp?hl=en&tab=8n,0.993652344,1,https://news.google.com.au/nwshp?hl=en&tab=8n,0.993652344,1,SKIPPED,TRUE,FALSE,FALSE
488,https://play.google.com/apps,0.998899341,1,https://play.google.com/apps,0.998899341,1,SKIPPED,TRUE,FALSE,FALSE
489,https://play.google.com/movies,0.843946338,1,https://play.google.com/movies,0.843946338,1,SKIPPED,TRUE,FALSE,FALSE
490,https://play.google.com/store/apps/category/family,0.965267718,1,https://play.google.com/store/apps/category/family,0.965267718,1,SKIPPED,TRUE,FALSE,FALSE
491,https://play.google.com/store/apps/category/game,0.951742411,1,https://play.google.com/store/apps/category/game,0.951742411,1,SKIPPED,TRUE,FALSE,FALSE
492,https://play.google.com/store/apps/details?id=com.enflick.android.textnow,0.989430904,1,https://play.google.com/store/apps/details?id=com.enflick.android.textnow,0.989430904,1,SKIPPED,TRUE,FALSE,FALSE
493,https://play.google.com/store/apps/details?id=horoscope.astrology.zodiac.daily.free,0.249705374,0,https://play.google.com/store/apps/details?id=horoscope.astrology.zodiac.daily.free,0.249705374,0,FAILED,TRUE,FALSE,FALSE
494,https://play.google.com/store/apps/details?id=ru.altergeo,0.986539543,1,https://play.google.com/store/apps/details?id=ru.altergeo,0.986539543,1,SKIPPED,TRUE,FALSE,FALSE
495,https://play.google.com/store/apps/developer?id=icap+mobile,0.769478321,1,https://play.google.com/store/apps/developer?id=icap+mobile,0.769478321,1,SKIPPED,TRUE,FALSE,FALSE
496,https://play.google.com/store/movies/category/tv,0.106461048,0,https://play.google.com/store/movies/category/tv,0.106461048,0,FAILED,TRUE,FALSE,FALSE
497,https://plus.google.com/+intelsoftware/posts,0.857404292,1,https://plus.google.com/+intelsoftware/posts,0.857404292,1,SKIPPED,TRUE,FALSE,FALSE
498,https://plus.google.com/104335956483859301433,0.999958158,1,https://plus.google.com/104335956483859301433,0.999958158,1,SKIPPED,TRUE,FALSE,FALSE
499,https://plus.google.com/104633999471434964605,0.999903679,1,https://plus.google.com/104633999471434964605,0.999903679,1,SKIPPED,TRUE,FALSE,FALSE
500,https://plus.google.com/107495398697601255247?prsrc=3,0.999169469,1,https://plus.google.com/107495398697601255247?prsrc=3,0.999169469,1,SKIPPED,TRUE,FALSE,FALSE
501,https://plus.google.com/115915864853364168030,0.999728262,1,https://plus.google.com/115915864853364168030,0.999728262,1,SKIPPED,TRUE,FALSE,FALSE
502,https://plus.google.com/communities/109881979300958500728,0.996491134,1,https://plus.google.com/communities/109881979300958500728,0.996491134,1,SKIPPED,TRUE,FALSE,FALSE
503,https://plus.google.com/share?url=https%3a%2f%2fca.gov%2fservices,0.232346654,0,https://plus.google.com/share?url=https%3a%2f%2fca.gov%2fservices,0.232346654,0,FAILED,TRUE,FALSE,FALSE
504,https://plus.google.com/u/0/+searchencrypt,0.954533219,1,https://plus.google.com/u/0/+searchencrypt,0.954533219,1,SKIPPED,TRUE,FALSE,FALSE
505,https://services.google.com/fb/forms/invitesalescontact/,0.999851584,1,https://services.google.com/fb/forms/invitesalescontact/,0.999851584,1,SKIPPED,TRUE,FALSE,FALSE
506,https://support.google.com/a/answer/2579934,0.998837888,1,https://support.google.com/a/answer/2579934,0.998837888,1,SKIPPED,TRUE,FALSE,FALSE
507,https://support.google.com/accounts/answer/1733224?hl=en,0.999774277,1,https://support.google.com/accounts/answer/1733224?hl=en,0.999774277,1,SKIPPED,TRUE,FALSE,FALSE
508,https://support.google.com/accounts/answer/23852?hl=en,0.998527884,1,https://support.google.com/accounts/answer/23852?hl=en,0.998527884,1,SKIPPED,TRUE,FALSE,FALSE
509,https://support.google.com/accounts/answer/32040?hl=en,0.997931838,1,https://support.google.com/accounts/answer/32040?hl=en,0.997931838,1,SKIPPED,TRUE,FALSE,FALSE
510,https://support.google.com/accounts/troubleshooter/2402620#ts=2402553,0.99378705,1,https://support.google.com/accounts/troubleshooter/2402620#ts=2402553,0.99378705,1,SKIPPED,TRUE,FALSE,FALSE
511,https://support.google.com/accounts?hl=en,0.998939335,1,https://support.google.com/accounts?hl=en,0.998939335,1,SKIPPED,TRUE,FALSE,FALSE
512,https://support.google.com/admob/,0.999941111,1,https://support.google.com/admob/,0.999941111,1,SKIPPED,TRUE,FALSE,FALSE
513,https://support.google.com/analytics/answer/6004245?hl=en,0.992669106,1,https://support.google.com/analytics/answer/6004245?hl=en,0.992669106,1,SKIPPED,TRUE,FALSE,FALSE
514,https://support.google.com/answer/23852,0.992520928,1,https://support.google.com/answer/23852,0.992520928,1,SKIPPED,TRUE,FALSE,FALSE
515,https://support.google.com/chrome/answer/95647?hl=es,0.999891996,1,https://support.google.com/chrome/answer/95647?hl=es,0.999891996,1,SKIPPED,TRUE,FALSE,FALSE
516,https://support.google.com/store/?p=free_shipping&hl=en_us,0.991798043,1,https://support.google.com/store/?p=free_shipping&hl=en_us,0.991798043,1,SKIPPED,TRUE,FALSE,FALSE
517,https://support.google.com/store/answer/2411789?hl=en_us,0.999461591,1,https://support.google.com/store/answer/2411789?hl=en_us,0.999461591,1,SKIPPED,TRUE,FALSE,FALSE
518,https://support.google.com/store/answer/2462844?hl=en_us,0.995260775,1,https://support.google.com/store/answer/2462844?hl=en_us,0.995260775,1,SKIPPED,TRUE,FALSE,FALSE
519,https://support.google.com/store/answer/6380409?hl=en_us,0.99900049,1,https://support.google.com/store/answer/6380409?hl=en_us,0.99900049,1,SKIPPED,TRUE,FALSE,FALSE
520,https://support.google.com/store/answer/6380752?hl=en_us,0.996302962,1,https://support.google.com/store/answer/6380752?hl=en_us,0.996302962,1,SKIPPED,TRUE,FALSE,FALSE
521,https://support.google.com/store/answer/7166839?hl=en_us,0.998481691,1,https://support.google.com/store/answer/7166839?hl=en_us,0.998481691,1,SKIPPED,TRUE,FALSE,FALSE
522,https://support.google.com/waze/answer/7101380?hl=en,0.996925533,1,https://support.google.com/waze/answer/7101380?hl=en,0.996925533,1,SKIPPED,TRUE,FALSE,FALSE
523,https://support.google.com/waze/answer/9058157?hl=en,0.990098059,1,https://support.google.com/waze/answer/9058157?hl=en,0.990098059,1,SKIPPED,TRUE,FALSE,FALSE
524,https://blog.google/products/admob/,0.998467624,1,https://blog.google/products/admob/,0.998467624,1,SKIPPED,TRUE,FALSE,FALSE
525,https://blog.google/products/admob/?utm_source=admob.google.com&utm_medium=et&utm_campaign=admob.google.com%2fhome%2f,0.947898746,1,https://blog.google/products/admob/?utm_source=admob.google.com&utm_medium=et&utm_campaign=admob.google.com%2fhome%2f,0.947898746,1,SKIPPED,TRUE,FALSE,FALSE
526,https://blog.google/products/marketingplatform/,0.917449117,1,https://blog.google/products/marketingplatform/,0.917449117,1,SKIPPED,TRUE,FALSE,FALSE
527,https://google.co.uk/advanced_search?q=site:theguardian.com,0.805115104,1,https://google.co.uk/advanced_search?q=site:theguardian.com,0.805115104,1,SKIPPED,TRUE,FALSE,FALSE
528,https://google.com,0.996784091,1,https://google.com,0.996784091,1,SKIPPED,TRUE,FALSE,FALSE
529,https://google.com.au/webhp?tab=8w,0.999747455,1,https://google.com.au/webhp?tab=8w,0.999747455,1,SKIPPED,TRUE,FALSE,FALSE
530,https://google.com.au/webhp?tab=iw,0.998639882,1,https://google.com.au/webhp?tab=iw,0.998639882,1,SKIPPED,TRUE,FALSE,FALSE
531,https://google.com/appserve/fb/forms/invitesalescontact/,0.999999881,1,https://google.com/appserve/fb/forms/invitesalescontact/,0.999999881,1,SKIPPED,TRUE,FALSE,FALSE
532,https://google.com/calendar?tab=wc,0.970779657,1,https://google.com/calendar?tab=wc,0.970779657,1,SKIPPED,TRUE,FALSE,FALSE
533,https://google.com/chrome/cleanup-tool,0.999641895,1,https://google.com/chrome/cleanup-tool,0.999641895,1,SKIPPED,TRUE,FALSE,FALSE
534,https://google.com/intl/en/,0.999634624,1,https://google.com/intl/en/,0.999634624,1,SKIPPED,TRUE,FALSE,FALSE
535,"'maps.google.com/?ie=UTF8&amp;om=1&amp;z=16&amp;ll=45.123785,-123.113962&amp;spn=0.012112,0.024097&amp;t=h'",1,1,"'maps.google.com/?ie=UTF8&amp;om=1&amp;z=16&amp;ll=45.123785,-123.113962&amp;spn=0.012112,0.024097&amp;t=h'",1,1,SKIPPED,FALSE,FALSE,FALSE
536,plus.google.com/+chrome,0.76882565,1,plus.google.com/+chrome,0.76882565,1,SKIPPED,FALSE,FALSE,FALSE
537,searchenginewatch.com/article/2066044/Firefox-Google-and-Web-Search,0.003521085,0,searchenginewatch.com/article/2066044/Firefox-Google-and-Web-Search,0.003521085,0,FAILED,FALSE,FALSE,FALSE
538,sites.google.com/site/aaronellery/,0.013682425,0,sites.google.com/site/aaronellery/,0.013682425,0,FAILED,FALSE,FALSE,FALSE
539,sites.google.com/site/alexcreates/downloads,0.537374616,1,sites.google.com/site/alexcreates/downloads,0.537374616,1,SKIPPED,FALSE,FALSE,FALSE
540,sites.google.com/site/biofuelson/,0.032298267,0,sites.google.com/site/biofuelson/,0.032298267,0,FAILED,FALSE,FALSE,FALSE
541,sites.google.com/site/butterworthconsulting/,0.02303946,0,sites.google.com/site/butterworthconsulting/,0.02303946,0,FAILED,FALSE,FALSE,FALSE
542,sites.google.com/site/classroom162/,0.014606655,0,sites.google.com/site/classroom162/,0.014606655,0,FAILED,FALSE,FALSE,FALSE
543,sites.google.com/site/cobolscript/cobolscript,0.616078138,1,sites.google.com/site/cobolscript/cobolscript,0.616078138,1,SKIPPED,FALSE,FALSE,FALSE
544,sites.google.com/site/eetorres/fltk_en,0.033161998,0,sites.google.com/site/eetorres/fltk_en,0.033161998,0,FAILED,FALSE,FALSE,FALSE
545,sites.google.com/site/egchessclub/,0.030695319,0,sites.google.com/site/egchessclub/,0.030695319,0,FAILED,FALSE,FALSE,FALSE
546,sites.google.com/site/findnewsgroup/,0.031489789,0,sites.google.com/site/findnewsgroup/,0.031489789,0,FAILED,FALSE,FALSE,FALSE
547,sites.google.com/site/imaximaimath/,0.99644804,1,sites.google.com/site/imaximaimath/,0.99644804,1,SKIPPED,FALSE,FALSE,FALSE
548,sites.google.com/site/incredimail4you/,0.973448873,1,sites.google.com/site/incredimail4you/,0.973448873,1,SKIPPED,FALSE,FALSE,FALSE
549,sites.google.com/site/ircguides/,0.011338413,0,sites.google.com/site/ircguides/,0.011338413,0,FAILED,FALSE,FALSE,FALSE
550,sites.google.com/site/irishwrestlingassociation/,0.041629016,0,sites.google.com/site/irishwrestlingassociation/,0.041629016,0,FAILED,FALSE,FALSE,FALSE
551,sites.google.com/site/jackparke/awkgui,0.06425643,0,sites.google.com/site/jackparke/awkgui,0.06425643,0,FAILED,FALSE,FALSE,FALSE
552,sites.google.com/site/javatouch/,0.027737021,0,sites.google.com/site/javatouch/,0.027737021,0,FAILED,FALSE,FALSE,FALSE
553,sites.google.com/site/kumbach/arcade-machine,0.03844291,0,sites.google.com/site/kumbach/arcad-emachine,0.05191958,0,FAILED,FALSE,FALSE,FALSE
554,sites.google.com/site/linkalert/,0.01197052,0,sites.google.com/site/linkalert/,0.01197052,0,FAILED,FALSE,FALSE,FALSE
555,sites.google.com/site/lipikar002/,0.006779134,0,sites.google.com/site/lipikar002/,0.006779134,0,FAILED,FALSE,FALSE,FALSE
556,sites.google.com/site/mahjrules/,0.063079357,0,sites.google.com/site/mahjrules/,0.063079357,0,FAILED,FALSE,FALSE,FALSE
557,sites.google.com/site/matjaz85/gopherclient,0.088829041,0,sites.google.com/site/matjaz85/gopherclient,0.088829041,0,FAILED,FALSE,FALSE,FALSE
558,sites.google.com/site/neralx/,0.017498136,0,sites.google.com/site/neralx/,0.017498136,0,FAILED,FALSE,FALSE,FALSE
559,sites.google.com/site/nichiyasei/,0.713933051,1,sites.google.com/site/nichiyasei/,0.713933051,1,SKIPPED,FALSE,FALSE,FALSE
560,sites.google.com/site/oferdavidi/,0.048591435,0,sites.google.com/site/oferdavidi/,0.048591435,0,FAILED,FALSE,FALSE,FALSE
561,sites.google.com/site/pandacomb,0.119504154,0,sites.google.com/site/pandacomb,0.119504154,0,FAILED,FALSE,FALSE,FALSE
562,sites.google.com/site/peterhoppe/objdump,0.527886689,1,sites.google.com/site/peterhoppe/objdump,0.527886689,1,SKIPPED,FALSE,FALSE,FALSE
563,sites.google.com/site/phoenixspyware/,0.016091228,0,sites.google.com/site/phoenixspyware/,0.016091228,0,FAILED,FALSE,FALSE,FALSE
564,sites.google.com/site/plipreproc/,0.064009428,0,sites.google.com/site/plipreproc/,0.064009428,0,FAILED,FALSE,FALSE,FALSE
565,sites.google.com/site/question2answer/,0.03226465,0,sites.google.com/site/question2answer/,0.03226465,0,FAILED,FALSE,FALSE,FALSE
566,sites.google.com/site/rugxulo/,0.147428393,0,sites.google.com/site/rugxulo/,0.147428393,0,FAILED,FALSE,FALSE,FALSE
567,sites.google.com/site/salmonfilewatcher/,0.059458852,0,sites.google.com/site/salmonfilewatcher/,0.059458852,0,FAILED,FALSE,FALSE,FALSE
568,sites.google.com/site/sqlitetool/home,0.021133184,0,sites.google.com/site/sqlitetool/home,0.021133184,0,FAILED,FALSE,FALSE,FALSE
569,sites.google.com/site/stessential/,0.047836065,0,sites.google.com/site/stessential/,0.047836065,0,FAILED,FALSE,FALSE,FALSE
570,sites.google.com/site/thepalaceisleofanango/,0.012159407,0,sites.google.com/site/thepalaceisleofanango/,0.012159407,0,FAILED,FALSE,FALSE,FALSE
571,sites.google.com/site/ucdgamesoc/,0.079252958,0,sites.google.com/site/ucdgamesoc/,0.079252958,0,FAILED,FALSE,FALSE,FALSE
572,sites.google.com/site/wassailgamesclub/,0.114854038,0,sites.google.com/site/wassailgamesclub/,0.114854038,0,FAILED,FALSE,FALSE,FALSE
573,today.java.net/pub/a/today/2006/06/27/client-side-google-web-toolkit.html,0.003155291,0,today.java.net/pub/a/today/2006/06/27/client-side-google-web-toolkit.html,0.003155291,0,FAILED,FALSE,FALSE,FALSE
574,video.google.com/videoplay?docid=-4603504844034540440,0.003887177,0,video.google.com/videoplay?docid=-4603504844034540440,0.003887177,0,FAILED,FALSE,FALSE,FALSE
575,video.google.com/videoplay?docid=-5830318882717959520,3.67E-05,0,video.google.com/videoplay?docid=-5830318882717959520,3.67E-05,0,FAILED,FALSE,FALSE,FALSE
576,google.com/analytics/,0.133999705,0,google.com/analytics/,0.133999705,0,FAILED,FALSE,FALSE,FALSE
577,google.com/corporate/software_principles.html,0.074396014,0,google.com/corporate/software_principles.html,0.074396014,0,FAILED,FALSE,FALSE,FALSE
578,google.com/cse/home?cx=016470950001878139406:ttj6oz4dukc,0.997809947,1,google.com/cse/home?cx=016470950001878139406:ttj6oz4dukc,0.997809947,1,SKIPPED,FALSE,FALSE,FALSE
579,google.com/earth/,0.092455864,0,google.com/earth/,0.092455864,0,FAILED,FALSE,FALSE,FALSE
580,google.com/googlebooks/chrome/,0.975463629,1,google.com/googlebooks/chrome/,0.975463629,1,SKIPPED,FALSE,FALSE,FALSE
581,google.com/googlegroups/archive_announce_20.html,0.527613044,1,google.com/googlegroups/archive_announce_20.html,0.527613044,1,SKIPPED,FALSE,FALSE,FALSE
582,google.com/reader/,0.460675955,0,google.com/reader/,0.460675955,0,FAILED,FALSE,FALSE,FALSE
583,google.com/services/,0.1822263,0,google.com/services/,0.1822263,0,FAILED,FALSE,FALSE,FALSE
584,google.com/toolbar/ie/,0.987492919,1,google.com/toolbar/ie/,0.987492919,1,SKIPPED,FALSE,FALSE,FALSE
585,https://products.office.com/academic/compare-office-365-education-plans,0.958310246,1,https://products.office.com/academic/compare-office-365-education-plans,0.958310246,1,SKIPPED,TRUE,FALSE,FALSE
586,https://products.office.com/business/enterprise-firstline-workers,0.848172784,1,https://products.office.com/business/enterprise-firstline-workers,0.848172784,1,SKIPPED,TRUE,FALSE,FALSE
587,https://products.office.com/business/enterprise-productivity-tools,0.74124068,1,https://products.office.com/business/enterprise-productivity-tools,0.74124068,1,SKIPPED,TRUE,FALSE,FALSE
588,https://products.office.com/business/explore-office-365-for-business,0.380307078,0,https://products.office.com/business/explore-office-365-for-business,0.380307078,0,FAILED,TRUE,FALSE,FALSE
589,https://products.office.com/business/office,0.998901725,1,https://products.office.com/business/office,0.998901725,1,SKIPPED,TRUE,FALSE,FALSE
590,https://products.office.com/business/office-365-customer-stories-office-testimonials,0.816824377,1,https://products.office.com/business/office-365-customer-stories-office-testimonials,0.816824377,1,SKIPPED,TRUE,FALSE,FALSE
591,https://products.office.com/compare-all-microsoft-office-products?tab=1,0.72293514,1,https://products.office.com/compare-all-microsoft-office-products?tab=1,0.72293514,1,SKIPPED,TRUE,FALSE,FALSE
592,https://products.office.com/compare-all-microsoft-office-products?tab=2,0.827515125,1,https://products.office.com/compare-all-microsoft-office-products?tab=2,0.827515125,1,SKIPPED,TRUE,FALSE,FALSE
593,https://products.office.com/en-au/academic/compare-office-365-education-plans,0.927733779,1,https://products.office.com/en-au/academic/compare-office-365-education-plans,0.927733779,1,SKIPPED,TRUE,FALSE,FALSE
594,https://products.office.com/en-au/business/enterprise-firstline-workers,0.850020528,1,https://products.office.com/en-au/business/enterprise-firstline-workers,0.850020528,1,SKIPPED,TRUE,FALSE,FALSE
595,https://products.office.com/en-au/business/new-business-software-suites,0.369152427,0,https://products.office.com/en-au/business/new-business-software-suites,0.369152427,0,FAILED,TRUE,FALSE,FALSE
596,https://products.office.com/en-au/business/office,0.998989284,1,https://products.office.com/en-au/business/office,0.998989284,1,SKIPPED,TRUE,FALSE,FALSE
597,https://products.office.com/en-au/business/small-business-solutions,0.792076945,1,https://products.office.com/en-au/business/small-business-solutions,0.792076945,1,SKIPPED,TRUE,FALSE,FALSE
598,https://products.office.com/en-au/compare-all-microsoft-office-products?&activetab=tab:primaryr1,0.870733023,1,https://products.office.com/en-au/compare-all-microsoft-office-products?&activetab=tab:primaryr1,0.870733023,1,SKIPPED,TRUE,FALSE,FALSE
599,https://products.office.com/en-au/compare-all-microsoft-office-products?&activetab=tab:primaryr2,0.835054874,1,https://products.office.com/en-au/compare-all-microsoft-office-products?&activetab=tab:primaryr2,0.835054874,1,SKIPPED,TRUE,FALSE,FALSE
600,https://products.office.com/en-au/excel,0.997933984,1,https://products.office.com/en-au/excel,0.997933984,1,SKIPPED,TRUE,FALSE,FALSE
601,https://products.office.com/en-au/explore-office-for-home,0.625511289,1,https://products.office.com/en-au/explore-office-for-home,0.625511289,1,SKIPPED,TRUE,FALSE,FALSE
602,https://products.office.com/en-au/home,0.981253982,1,https://products.office.com/en-au/home,0.981253982,1,SKIPPED,TRUE,FALSE,FALSE
603,https://products.office.com/en-au/microsoft-teams/group-chat-software,0.255539417,0,https://products.office.com/ena-u/microsoft-teams/group-chat-software,0.257361412,0,FAILED,TRUE,FALSE,FALSE
604,https://products.office.com/en-au/onedrive-for-business/online-cloud-storage,0.989116728,1,https://products.office.com/en-au/onedrive-for-business/online-cloud-storage,0.989116728,1,SKIPPED,TRUE,FALSE,FALSE
605,https://products.office.com/en-au/onenote/digital-note-taking-app,0.998526573,1,https://products.office.com/en-au/onenote/digital-note-taking-app,0.998526573,1,SKIPPED,TRUE,FALSE,FALSE
606,https://products.office.com/en-au/outlook/email-and-calendar-software-microsoft-outlook,0.702098489,1,https://products.office.com/en-au/outlook/email-and-calendar-software-microsoft-outlook,0.702098489,1,SKIPPED,TRUE,FALSE,FALSE
607,https://products.office.com/en-au/powerpoint,0.99396199,1,https://products.office.com/en-au/powerpoint,0.99396199,1,SKIPPED,TRUE,FALSE,FALSE
608,https://products.office.com/en-au/products,0.874791801,1,https://products.office.com/en-au/products,0.874791801,1,SKIPPED,TRUE,FALSE,FALSE
609,https://products.office.com/en-au/sharepoint/collaboration,0.975882411,1,https://products.office.com/en-au/sharepoint/collaboration,0.975882411,1,SKIPPED,TRUE,FALSE,FALSE
610,https://products.office.com/en-au/word,0.978435159,1,https://products.office.com/en-au/word,0.978435159,1,SKIPPED,TRUE,FALSE,FALSE
611,https://products.office.com/excel,0.996858001,1,https://products.office.com/excel,0.996858001,1,SKIPPED,TRUE,FALSE,FALSE
612,https://products.office.com/microsoft-teams/group-chat-software,0.435612857,0,https://products.office.com/microsoft-teams/group-chat-software,0.435612857,0,FAILED,TRUE,FALSE,FALSE
613,https://products.office.com/office-365-home,0.998671293,1,https://products.office.com/office-365-home,0.998671293,1,SKIPPED,TRUE,FALSE,FALSE
614,https://products.office.com/office-365-personal,0.994269133,1,https://products.office.com/office-365-personal,0.994269133,1,SKIPPED,TRUE,FALSE,FALSE
615,https://products.office.com/office-online/documents-spreadsheets-presentations-office-online,0.999945045,1,https://products.office.com/office-online/documents-spreadsheets-presentations-office-online,0.999945045,1,SKIPPED,TRUE,FALSE,FALSE
616,https://products.office.com/onedrive-for-business/online-cloud-storage,0.994874775,1,https://products.office.com/onedrive-for-business/online-cloud-storage,0.994874775,1,SKIPPED,TRUE,FALSE,FALSE
617,https://products.office.com/onenote,0.996367097,1,https://products.office.com/onenote,0.996367097,1,SKIPPED,TRUE,FALSE,FALSE
618,https://products.office.com/outlook/email-and-calendar-software-microsoft-outlook,0.704824805,1,https://products.office.com/outlook/email-and-calendar-software-microsoft-outlook,0.704824805,1,SKIPPED,TRUE,FALSE,FALSE
619,https://products.office.com/powerpoint,0.993320227,1,https://products.office.com/powerpoint,0.993320227,1,SKIPPED,TRUE,FALSE,FALSE
620,https://products.office.com/products,0.847210884,1,https://products.office.com/products,0.847210884,1,SKIPPED,TRUE,FALSE,FALSE
621,https://products.office.com/sharepoint/collaboration,0.958143413,1,https://products.office.com/sharepoint/collaboration,0.958143413,1,SKIPPED,TRUE,FALSE,FALSE
622,https://products.office.com/student/office-in-education,0.987548232,1,https://products.office.com/student/office-in-education,0.987548232,1,SKIPPED,TRUE,FALSE,FALSE
623,https://products.office.com/word,0.971137822,1,https://products.office.com/word,0.971137822,1,SKIPPED,TRUE,FALSE,FALSE
624,https://office.com/,0.998316169,1,https://office.com/,0.998316169,1,SKIPPED,TRUE,FALSE,FALSE
625,http://facebook.com,0.303514659,0,http://facebook.com,0.303514659,0,FAILED,TRUE,FALSE,FALSE
626,http://facebook.com/about/privacy/update,0.999895573,1,http://facebook.com/about/privacy/update,0.999895573,1,SKIPPED,TRUE,FALSE,FALSE
627,http://facebook.com/bloomberglp,0.851127565,1,http://facebook.com/bloomberglp,0.851127565,1,SKIPPED,TRUE,FALSE,FALSE
628,http://facebook.com/cpacanada,0.980440438,1,http://facebook.com/cpacanada,0.980440438,1,SKIPPED,TRUE,FALSE,FALSE
629,http://facebook.com/directory/pages/,0.654954493,1,http://facebook.com/directory/pages/,0.654954493,1,SKIPPED,TRUE,FALSE,FALSE
630,http://facebook.com/directory/people/,0.12905395,0,http://facebook.com/directory/people/,0.12905395,0,FAILED,TRUE,FALSE,FALSE
631,http://facebook.com/legal/terms/update,0.999917626,1,http://facebook.com/legal/terms/update,0.999917626,1,SKIPPED,TRUE,FALSE,FALSE
632,http://facebook.com/libsyn,0.923164666,1,http://facebook.com/libsyn,0.923164666,1,SKIPPED,TRUE,FALSE,FALSE
633,http://facebook.com/login/,0.999939442,1,http://facebook.com/login/,0.999939442,1,SKIPPED,TRUE,FALSE,FALSE
634,http://facebook.com/managehq,0.999365985,1,http://facebook.com/managehq,0.999365985,1,SKIPPED,TRUE,FALSE,FALSE
635,http://facebook.com/nationalassociationofenrolledagents,0.98027128,1,http://facebook.com/nationalassociationofenrolledagents,0.98027128,1,SKIPPED,TRUE,FALSE,FALSE
636,http://facebook.com/pages/category/,0.26480186,0,http://facebook.com/pages/category/,0.26480186,0,FAILED,TRUE,FALSE,FALSE
637,http://facebook.com/pages/create/?ref_type=registration_form,0.999655843,1,http://facebook.com/pages/create/?ref_type=registration_form,0.999655843,1,SKIPPED,TRUE,FALSE,FALSE
638,http://facebook.com/pages/histatscom/124026010991543,0.999478996,1,http://facebook.com/pages/histatscom/124026010991543,0.999478996,1,SKIPPED,TRUE,FALSE,FALSE
639,http://facebook.com/pages/renegade-internet-inc/148297125202864,0.997953534,1,http://facebook.com/pages/renegade-internet-inc/148297125202864,0.997953534,1,SKIPPED,TRUE,FALSE,FALSE
640,http://facebook.com/performglobal/,0.98910749,1,http://facebook.com/performglobal/,0.98910749,1,SKIPPED,TRUE,FALSE,FALSE
641,http://facebook.com/places/,0.711095214,1,http://facebook.com/places/,0.711095214,1,SKIPPED,TRUE,FALSE,FALSE
642,http://facebook.com/plugins/like.php?href=https://dmca.com/default.aspx,0.999893069,1,http://facebook.com/plugins/like.php?href=https://dmca.com/default.aspx,0.999893069,1,SKIPPED,TRUE,FALSE,FALSE
643,http://facebook.com/policies/cookies/,0.414816022,0,http://facebook.com/policies/cookies/,0.414816022,0,FAILED,TRUE,FALSE,FALSE
644,http://facebook.com/popcash.net,0.586845458,1,http://facebook.com/popcash.net,0.586845458,1,SKIPPED,TRUE,FALSE,FALSE
645,http://facebook.com/properio,0.996376932,1,http://facebook.com/properio,0.996376932,1,SKIPPED,TRUE,FALSE,FALSE
646,http://facebook.com/r.php,0.999798834,1,http://facebook.com/r.php,0.999798834,1,SKIPPED,TRUE,FALSE,FALSE
647,http://facebook.com/shoprunner?v=wall,0.893656611,1,http://facebook.com/shoprunner?v=wall,0.893656611,1,SKIPPED,TRUE,FALSE,FALSE
648,http://facebook.com/siftmedia,0.995876431,1,http://facebook.com/siftmedia,0.995876431,1,SKIPPED,TRUE,FALSE,FALSE
649,http://facebook.com/sociomantic/,0.958541214,1,http://facebook.com/sociomantic/,0.958541214,1,SKIPPED,TRUE,FALSE,FALSE
650,http://facebook.com/supercell,0.979772925,1,http://facebook.com/supercell,0.979772925,1,SKIPPED,TRUE,FALSE,FALSE
651,http://facebook.com/wix/about/,0.954006195,1,http://facebook.com/wix/about/,0.954006195,1,SKIPPED,TRUE,FALSE,FALSE
652,http://facebook.com/wix/videos/?ref=page_internal,0.97572124,1,http://facebook.com/wix/videos/?ref=page_internal,0.97572124,1,SKIPPED,TRUE,FALSE,FALSE
