id,originalexample,originalscore,originallabel,Advexample,Advscore,AdvLabel,Result,status,domainchanged,tldchanged,domainortld,,Valid
464,https://www.firebase.google.com/pricing,0.999936819,1,https://www.firebase.google.com/pricing,0.999936819,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
465,https://www.firebase.google.com/products,0.999282002,1,https://www.firebase.google.com/products,0.999282002,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
466,https://www.firebase.google.com/products/#develop-products,0.988804221,1,https://www.firebase.google.com/products/#develop-products,0.988804221,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
467,https://www.firebase.google.com/products/#quality-products,0.722247303,1,https://www.firebase.google.com/products/#quality-products,0.722247303,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
468,https://www.firebase.google.com/products/analytics/,0.730640411,1,https://www.firebase.google.com/products/analytics/,0.730640411,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
469,https://www.firebase.google.com/products/app-distribution/,0.997849584,1,https://www.firebase.google.com/products/app-distribution/,0.997849584,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
470,https://www.firebase.google.com/products/auth/,0.999497771,1,https://www.firebase.google.com/products/auth/,0.999497771,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
471,https://www.firebase.google.com/products/crashlytics/,0.998431742,1,https://www.firebase.google.com/products/crashlytics/,0.998431742,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
472,https://www.firebase.google.com/products/firestore/,0.998631001,1,https://www.firebase.google.com/products/firestore/,0.998631001,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
473,https://www.firebase.google.com/products/functions/,0.999300897,1,https://www.firebase.google.com/products/functions/,0.999300897,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
474,https://www.firebase.google.com/products/hosting/,0.998718619,1,https://www.firebase.google.com/products/hosting/,0.998718619,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
475,https://www.firebase.google.com/products/in-app-messaging/,0.986672342,1,https://www.firebase.google.com/products/in-app-messaging/,0.986672342,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
476,https://www.firebase.google.com/products/ml-kit/,0.998968482,1,https://www.firebase.google.com/products/ml-kit/,0.998968482,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
477,https://www.firebase.google.com/products/performance/,0.933136404,1,https://www.firebase.google.com/products/performance/,0.933136404,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
478,https://www.firebase.google.com/products/realtime-database/,0.716002703,1,https://www.firebase.google.com/products/realtime-database/,0.716002703,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
479,https://www.firebase.google.com/products/storage/,0.998918355,1,https://www.firebase.google.com/products/storage/,0.998918355,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
480,https://www.firebase.google.com/products/test-lab/,0.30870688,0,https://www.firebase.google.com/prJoducts/test-lab/,0.999698579,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
481,https://www.firebase.google.com/support,0.99989146,1,https://www.firebase.google.com/support,0.99989146,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
482,https://www.firebase.google.com/use-cases,0.999776065,1,https://www.firebase.google.com/use-cases,0.999776065,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
483,https://www.mail.google.com/mail/?tab=8m,0.999999583,1,https://www.mail.google.com/mail/?tab=8m,0.999999583,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
484,https://www.mail.google.com/mail/?tab=wm,0.99999553,1,https://www.mail.google.com/mail/?tab=wm,0.99999553,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
485,https://www.maps.google.com/support/,0.997703135,1,https://www.maps.google.com/support/,0.997703135,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
486,https://www.myaccount.google.com/,0.999997556,1,https://www.myaccount.google.com/,0.999997556,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
487,https://www.news.google.com.au/nwshp?hl=en&tab=8n,0.995533109,1,https://www.news.google.com.au/nwshp?hl=en&tab=8n,0.995533109,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
488,https://www.play.google.com/apps,0.99997431,1,https://www.play.google.com/apps,0.99997431,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
489,https://www.play.google.com/movies,0.185098529,0,https://www.play.google.com/moXvies,0.999982893,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
490,https://www.play.google.com/store/apps/category/family,0.999899209,1,https://www.play.google.com/store/apps/category/family,0.999899209,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
491,https://www.play.google.com/store/apps/category/game,0.999956906,1,https://www.play.google.com/store/apps/category/game,0.999956906,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
492,https://www.play.google.com/store/apps/details?id=com.enflick.android.textnow,0.999999881,1,https://www.play.google.com/store/apps/details?id=com.enflick.android.textnow,0.999999881,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
493,https://www.play.google.com/store/apps/details?id=horoscope.astrology.zodiac.daily.free,0.999921799,1,https://www.play.google.com/store/apps/details?id=horoscope.astrology.zodiac.daily.free,0.999921799,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
494,https://www.play.google.com/store/apps/details?id=ru.altergeo,0.999993682,1,https://www.play.google.com/store/apps/details?id=ru.altergeo,0.999993682,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
495,https://www.play.google.com/store/apps/developer?id=icap+mobile,0.996131361,1,https://www.play.google.com/store/apps/developer?id=icap+mobile,0.996131361,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
496,https://www.play.google.com/store/movies/category/tv,0.036320567,0,https://www.play.google.com/store/movTies/category/tv,0.999043643,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
497,https://www.plus.google.com/+intelsoftware/posts,0.998721778,1,https://www.plus.google.com/+intelsoftware/posts,0.998721778,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
498,https://www.plus.google.com/104335956483859301433,0.999998331,1,https://www.plus.google.com/104335956483859301433,0.999998331,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
499,https://www.plus.google.com/104633999471434964605,0.999995172,1,https://www.plus.google.com/104633999471434964605,0.999995172,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
500,https://www.plus.google.com/107495398697601255247?prsrc=3,0.999976039,1,https://www.plus.google.com/107495398697601255247?prsrc=3,0.999976039,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
501,https://www.plus.google.com/115915864853364168030,0.999998271,1,https://www.plus.google.com/115915864853364168030,0.999998271,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
502,https://www.plus.google.com/communities/109881979300958500728,0.999883592,1,https://www.plus.google.com/communities/109881979300958500728,0.999883592,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
503,https://www.plus.google.com/share?url=https%3a%2f%2fca.gov%2fservices,0.999911964,1,https://www.plus.google.com/share?url=https%3a%2f%2fca.gov%2fservices,0.999911964,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
504,https://www.plus.google.com/u/0/+searchencrypt,0.985835075,1,https://www.plus.google.com/u/0/+searchencrypt,0.985835075,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
505,https://www.services.google.com/fb/forms/invitesalescontact/,1,1,https://www.services.google.com/fb/forms/invitesalescontact/,1,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
506,https://www.support.google.com/a/answer/2579934,0.999993563,1,https://www.support.google.com/a/answer/2579934,0.999993563,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
507,https://www.support.google.com/accounts/answer/1733224?hl=en,0.997650743,1,https://www.support.google.com/accounts/answer/1733224?hl=en,0.997650743,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
508,https://www.support.google.com/accounts/answer/23852?hl=en,0.997108102,1,https://www.support.google.com/accounts/answer/23852?hl=en,0.997108102,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
509,https://www.support.google.com/accounts/answer/32040?hl=en,0.987799287,1,https://www.support.google.com/accounts/answer/32040?hl=en,0.987799287,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
510,https://www.support.google.com/accounts/troubleshooter/2402620#ts=2402553,0.999959409,1,https://www.support.google.com/accounts/troubleshooter/2402620#ts=2402553,0.999959409,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
511,https://www.support.google.com/accounts?hl=en,0.997859359,1,https://www.support.google.com/accounts?hl=en,0.997859359,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
512,https://www.support.google.com/admob/,0.999941289,1,https://www.support.google.com/admob/,0.999941289,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
513,https://www.support.google.com/analytics/answer/6004245?hl=en,0.457816184,0,https://www.support.google.com/anaFlytics/answer/6004245?hl=en,0.998836219,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
514,https://www.support.google.com/answer/23852,0.999867499,1,https://www.support.google.com/answer/23852,0.999867499,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
515,https://www.support.google.com/chrome/answer/95647?hl=es,0.997269273,1,https://www.support.google.com/chrome/answer/95647?hl=es,0.997269273,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
516,https://www.support.google.com/store/?p=free_shipping&hl=en_us,0.969893992,1,https://www.support.google.com/store/?p=free_shipping&hl=en_us,0.969893992,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
517,https://www.support.google.com/store/answer/2411789?hl=en_us,0.991734207,1,https://www.support.google.com/store/answer/2411789?hl=en_us,0.991734207,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
518,https://www.support.google.com/store/answer/2462844?hl=en_us,0.988318801,1,https://www.support.google.com/store/answer/2462844?hl=en_us,0.988318801,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
519,https://www.support.google.com/store/answer/6380409?hl=en_us,0.984172523,1,https://www.support.google.com/store/answer/6380409?hl=en_us,0.984172523,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
520,https://www.support.google.com/store/answer/6380752?hl=en_us,0.986525178,1,https://www.support.google.com/store/answer/6380752?hl=en_us,0.986525178,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
521,https://www.support.google.com/store/answer/7166839?hl=en_us,0.995896578,1,https://www.support.google.com/store/answer/7166839?hl=en_us,0.995896578,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
522,https://www.support.google.com/waze/answer/7101380?hl=en,0.989899993,1,https://www.support.google.com/waze/answer/7101380?hl=en,0.989899993,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
523,https://www.support.google.com/waze/answer/9058157?hl=en,0.997346878,1,https://www.support.google.com/waze/answer/9058157?hl=en,0.997346878,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
524,https://www.blog.google/products/admob/,0.991084874,1,https://www.blog.google/products/admob/,0.991084874,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
525,https://www.blog.google/products/admob/?utm_source=admob.google.com&utm_medium=et&utm_campaign=admob.google.com%2fhome%2f,0.998931646,1,https://www.blog.google/products/admob/?utm_source=admob.google.com&utm_medium=et&utm_campaign=admob.google.com%2fhome%2f,0.998931646,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
526,https://www.blog.google/products/marketingplatform/,0.972984016,1,https://www.blog.google/products/marketingplatform/,0.972984016,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
527,https://www.google.co.uk/advanced_search?q=site:theguardian.com,0.605601668,1,https://www.google.co.uk/advanced_search?q=site:theguardian.com,0.605601668,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
528,https://www.google.com,0.997231245,1,https://www.google.com,0.997231245,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
529,https://www.google.com.au/webhp?tab=8w,0.999999285,1,https://www.google.com.au/webhp?tab=8w,0.999999285,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
530,https://www.google.com.au/webhp?tab=iw,0.99999851,1,https://www.google.com.au/webhp?tab=iw,0.99999851,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
531,https://www.google.com/appserve/fb/forms/invitesalescontact/,1,1,https://www.google.com/appserve/fb/forms/invitesalescontact/,1,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
532,https://www.google.com/calendar?tab=wc,0.998832405,1,https://www.google.com/calendar?tab=wc,0.998832405,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
533,https://www.google.com/chrome/cleanup-tool,0.962696731,1,https://www.google.com/chrome/cleanup-tool,0.962696731,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
534,https://www.google.com/intl/en/,0.999881625,1,https://www.google.com/intl/en/,0.999881625,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
535,"'maps.google.com/?ie=UTF8&amp;om=1&amp;z=16&amp;ll=45.123785,-123.113962&amp;spn=0.012112,0.024097&amp;t=h'",0.999999762,1,"'maps.google.com/?ie=UTF8&amp;om=1&amp;z=16&amp;ll=45.123785,-123.113962&amp;spn=0.012112,0.024097&amp;t=h'",0.999999762,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
536,plus.google.com/+chrome,0.031452656,0,plus.goMogle.com/+chrome,0.873138428,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
537,searchenginewatch.com/article/2066044/Firefox-Google-and-Web-Search,0.01244396,0,searchenginewatch.com/aryicle/2066044/Firefox-Google-and-Web-Search,0.106449842,0,FAILED,FALSE,FALSE,FALSE,FALSE,,
538,sites.google.com/site/aaronellery/,0.176747918,0,sites.goole.com/site/aaronellery/,0.995439112,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
539,sites.google.com/site/alexcreates/downloads,0.797336698,1,sites.google.com/site/alexcreates/downloads,0.797336698,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
540,sites.google.com/site/biofuelson/,0.297698855,0,sites.goole.com/site/biofuelson/,0.998014271,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
541,sites.google.com/site/butterworthconsulting/,0.246555448,0,sites.goole.com/site/butterworthconsulting/,0.997286439,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
542,sites.google.com/site/classroom162/,0.5906111,1,sites.google.com/site/classroom162/,0.5906111,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
543,sites.google.com/site/cobolscript/cobolscript,0.63684833,1,sites.google.com/site/cobolscript/cobolscript,0.63684833,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
544,sites.google.com/site/eetorres/fltk_en,0.010881662,0,sites.google.com/site/eetorres/fltk_Nen,0.619912624,1,SUCCESS,FALSE,FALSE,FALSE,FALSE,,
545,sites.google.com/site/egchessclub/,0.396394908,0,sites.goole.com/site/egchessclub/,0.998935401,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
546,sites.google.com/site/findnewsgroup/,0.442930102,0,sites.goole.com/site/findnewsgroup/,0.999219537,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
547,sites.google.com/site/imaximaimath/,0.925901294,1,sites.google.com/site/imaximaimath/,0.925901294,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
548,sites.google.com/site/incredimail4you/,0.965660632,1,sites.google.com/site/incredimail4you/,0.965660632,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
549,sites.google.com/site/ircguides/,0.424569547,0,sites.goole.com/site/ircguides/,0.998948276,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
550,sites.google.com/site/irishwrestlingassociation/,0.304323256,0,sites.goole.com/site/irishwrestlingassociation/,0.998352885,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
551,sites.google.com/site/jackparke/awkgui,0.738559365,1,sites.google.com/site/jackparke/awkgui,0.738559365,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
552,sites.google.com/site/javatouch/,0.350633025,0,sites.goole.com/site/javatouch/,0.998779237,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
553,sites.google.com/site/kumbach/arcade-machine,0.05474788,0,sites.google.com/site/kumbach/arcaYde-machine,0.969971657,1,SUCCESS,FALSE,FALSE,FALSE,FALSE,,
554,sites.google.com/site/linkalert/,0.438046336,0,sites.goNogle.com/site/linkalert/,0.998960257,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
555,sites.google.com/site/lipikar002/,0.322718263,0,sites.goole.com/site/lipikar002/,0.998139977,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
556,sites.google.com/site/mahjrules/,0.449623346,0,sites.goole.com/site/mahjrules/,0.999149501,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
557,sites.google.com/site/matjaz85/gopherclient,0.960018635,1,sites.google.com/site/matjaz85/gopherclient,0.960018635,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
558,sites.google.com/site/neralx/,0.295153379,0,sites.goNogle.com/site/neralx/,0.997941971,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
559,sites.google.com/site/nichiyasei/,0.530516863,1,sites.google.com/site/nichiyasei/,0.530516863,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
560,sites.google.com/site/oferdavidi/,0.334931195,0,sites.goole.com/site/oferdavidi/,0.998703063,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
561,sites.google.com/site/pandacomb,0.8015486,1,sites.google.com/site/pandacomb,0.8015486,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
562,sites.google.com/site/peterhoppe/objdump,0.973017752,1,sites.google.com/site/peterhoppe/objdump,0.973017752,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
563,sites.google.com/site/phoenixspyware/,0.157483697,0,sites.goole.com/site/phoenixspyware/,0.995811224,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
564,sites.google.com/site/plipreproc/,0.610670805,1,sites.google.com/site/plipreproc/,0.610670805,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
565,sites.google.com/site/question2answer/,0.277651668,0,sites.goole.com/site/question2answer/,0.998077452,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
566,sites.google.com/site/rugxulo/,0.500340819,1,sites.google.com/site/rugxulo/,0.500340819,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
567,sites.google.com/site/salmonfilewatcher/,0.464868605,0,sites.goole.com/site/salmonfilewatcher/,0.999219716,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
568,sites.google.com/site/sqlitetool/home,0.635850132,1,sites.google.com/site/sqlitetool/home,0.635850132,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
569,sites.google.com/site/stessential/,0.300607979,0,sites.goole.com/site/stessential/,0.9978562,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
570,sites.google.com/site/thepalaceisleofanango/,0.413461328,0,sites.goole.com/site/thepalaceisleofanango/,0.998974562,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
571,sites.google.com/site/ucdgamesoc/,0.359312356,0,sites.goole.com/site/ucdgamesoc/,0.99894619,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
572,sites.google.com/site/wassailgamesclub/,0.406937599,0,sites.goole.com/site/wassailgamesclub/,0.999162793,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
573,today.java.net/pub/a/today/2006/06/27/client-side-google-web-toolkit.html,0.047488034,0,today.java.net/pub/a/toXday/2006/06/27/client-side-google-web-toolkit.html,0.923692822,1,SUCCESS,FALSE,FALSE,FALSE,FALSE,,
574,video.google.com/videoplay?docid=-4603504844034540440,0.135119736,0,video.google.com/videoplay?dVocid=-4603504844034540440,0.998396337,1,SUCCESS,FALSE,FALSE,FALSE,FALSE,,
575,video.google.com/videoplay?docid=-5830318882717959520,0.476834297,0,video.google.com/vidMeoplay?docid=-5830318882717959520,0.998756647,1,SUCCESS,FALSE,FALSE,FALSE,FALSE,,
576,google.com/analytics/,0.006856918,0,google.com/anaWlytics/,0.99178797,1,SUCCESS,FALSE,FALSE,FALSE,FALSE,,
577,google.com/corporate/software_principles.html,0.000108719,0,google.com/cKorporate/software_principles.html,0.197450995,0,FAILED,FALSE,FALSE,FALSE,FALSE,,
578,google.com/cse/home?cx=016470950001878139406:ttj6oz4dukc,0.99580723,1,google.com/cse/home?cx=016470950001878139406:ttj6oz4dukc,0.99580723,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
579,google.com/earth/,0.065167129,0,google.com/eLarth/,0.992545485,1,SUCCESS,FALSE,FALSE,FALSE,FALSE,,
580,google.com/googlebooks/chrome/,0.407084405,0,goSogle.com/googlebooks/chrome/,0.995254993,1,SUCCESS,FALSE,TRUE,FALSE,TRUE,,
581,google.com/googlegroups/archive_announce_20.html,0.004496753,0,google.com/googlegroups/archive_announcFe_20.html,0.866684675,1,SUCCESS,FALSE,FALSE,FALSE,FALSE,,
582,google.com/reader/,0.885701001,1,google.com/reader/,0.885701001,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
583,google.com/services/,0.128330886,0,google.com/servicQes/,0.989331543,1,SUCCESS,FALSE,FALSE,FALSE,FALSE,,
584,google.com/toolbar/ie/,0.952809572,1,google.com/toolbar/ie/,0.952809572,1,SKIPPED,FALSE,FALSE,FALSE,FALSE,,
585,https://www.products.office.com/academic/compare-office-365-education-plans,0.799794674,1,https://www.products.office.com/academic/compare-office-365-education-plans,0.799794674,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
586,https://www.products.office.com/business/enterprise-firstline-workers,0.994502783,1,https://www.products.office.com/business/enterprise-firstline-workers,0.994502783,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
587,https://www.products.office.com/business/enterprise-productivity-tools,0.996212602,1,https://www.products.office.com/business/enterprise-productivity-tools,0.996212602,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
588,https://www.products.office.com/business/explore-office-365-for-business,0.997585058,1,https://www.products.office.com/business/explore-office-365-for-business,0.997585058,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
589,https://www.products.office.com/business/office,0.999998152,1,https://www.products.office.com/business/office,0.999998152,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
590,https://www.products.office.com/business/office-365-customer-stories-office-testimonials,0.999955714,1,https://www.products.office.com/business/office-365-customer-stories-office-testimonials,0.999955714,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
591,https://www.products.office.com/compare-all-microsoft-office-products?tab=1,0.997734785,1,https://www.products.office.com/compare-all-microsoft-office-products?tab=1,0.997734785,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
592,https://www.products.office.com/compare-all-microsoft-office-products?tab=2,0.997250199,1,https://www.products.office.com/compare-all-microsoft-office-products?tab=2,0.997250199,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
593,https://www.products.office.com/en-au/academic/compare-office-365-education-plans,0.700742126,1,https://www.products.office.com/en-au/academic/compare-office-365-education-plans,0.700742126,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
594,https://www.products.office.com/en-au/business/enterprise-firstline-workers,0.984261632,1,https://www.products.office.com/en-au/business/enterprise-firstline-workers,0.984261632,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
595,https://www.products.office.com/en-au/business/new-business-software-suites,0.997714758,1,https://www.products.office.com/en-au/business/new-business-software-suites,0.997714758,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
596,https://www.products.office.com/en-au/business/office,0.999988914,1,https://www.products.office.com/en-au/business/office,0.999988914,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
597,https://www.products.office.com/en-au/business/small-business-solutions,0.993826985,1,https://www.products.office.com/en-au/business/small-business-solutions,0.993826985,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
598,https://www.products.office.com/en-au/compare-all-microsoft-office-products?&activetab=tab:primaryr1,0.999900281,1,https://www.products.office.com/en-au/compare-all-microsoft-office-products?&activetab=tab:primaryr1,0.999900281,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
599,https://www.products.office.com/en-au/compare-all-microsoft-office-products?&activetab=tab:primaryr2,0.999893367,1,https://www.products.office.com/en-au/compare-all-microsoft-office-products?&activetab=tab:primaryr2,0.999893367,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
600,https://www.products.office.com/en-au/excel,0.999868035,1,https://www.products.office.com/en-au/excel,0.999868035,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
601,https://www.products.office.com/en-au/explore-office-for-home,0.965343654,1,https://www.products.office.com/en-au/explore-office-for-home,0.965343654,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
602,https://www.products.office.com/en-au/home,0.99960053,1,https://www.products.office.com/en-au/home,0.99960053,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
603,https://www.products.office.com/en-au/microsoft-teams/group-chat-software,0.124097943,0,https://www.prUoducts.office.com/en-au/microsoft-teams/group-chat-software,0.997607231,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
604,https://www.products.office.com/en-au/onedrive-for-business/online-cloud-storage,0.999833286,1,https://www.products.office.com/en-au/onedrive-for-business/online-cloud-storage,0.999833286,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
605,https://www.products.office.com/en-au/onenote/digital-note-taking-app,0.99789983,1,https://www.products.office.com/en-au/onenote/digital-note-taking-app,0.99789983,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
606,https://www.products.office.com/en-au/outlook/email-and-calendar-software-microsoft-outlook,0.999230504,1,https://www.products.office.com/en-au/outlook/email-and-calendar-software-microsoft-outlook,0.999230504,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
607,https://www.products.office.com/en-au/powerpoint,0.999818742,1,https://www.products.office.com/en-au/powerpoint,0.999818742,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
608,https://www.products.office.com/en-au/products,0.99813211,1,https://www.products.office.com/en-au/products,0.99813211,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
609,https://www.products.office.com/en-au/sharepoint/collaboration,0.999977052,1,https://www.products.office.com/en-au/sharepoint/collaboration,0.999977052,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
610,https://www.products.office.com/en-au/word,0.939290524,1,https://www.products.office.com/en-au/word,0.939290524,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
611,https://www.products.office.com/excel,0.999970198,1,https://www.products.office.com/excel,0.999970198,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
612,https://www.products.office.com/microsoft-teams/group-chat-software,0.165212452,0,https://www.prodAucts.office.com/microsoft-teams/group-chat-software,0.998238504,1,SUCCESS,TRUE,FALSE,FALSE,FALSE,,
613,https://www.products.office.com/office-365-home,0.999958336,1,https://www.products.office.com/office-365-home,0.999958336,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
614,https://www.products.office.com/office-365-personal,0.999991894,1,https://www.products.office.com/office-365-personal,0.999991894,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
615,https://www.products.office.com/office-online/documents-spreadsheets-presentations-office-online,0.999997139,1,https://www.products.office.com/office-online/documents-spreadsheets-presentations-office-online,0.999997139,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
616,https://www.products.office.com/onedrive-for-business/online-cloud-storage,0.999976993,1,https://www.products.office.com/onedrive-for-business/online-cloud-storage,0.999976993,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
617,https://www.products.office.com/onenote,0.999976456,1,https://www.products.office.com/onenote,0.999976456,1,SKIPPED,TRUE,FALSE,FALSE,FALSE,,
