url,label
https://www.facebook.com/usnavy,0
https://www.facebook.com/v2.12/dialog/oauth?access_type=offline&client_id=284597785309&redirect_uri=https%3a%2f%2fstrava.com%2fo_auth%2ffacebook&response_type=code&scope=email&state=%7b%22context%22%3a%22facebook_web_signup_flow_v1%22%2c%22state%22%3a%22eyj0exaioijkv1qilcjhbgcioijiuzi1nij9.eyjzdgf0zv9wyxjhbsi6imhsadvrctrymmnjmmm2bhmwb3nhbdn2bhq3m21mcgltin0.zyml6cj0lgaevzbd5elc99ugmgukpvb3ad1hd1bv3xe%22%2c%22with_newsletter%22%3afalse%7d,0
https://www.facebook.com/vasaivikasbank/?ref=bookmarks,0
https://www.facebook.com/vidoomy/,0
https://www.facebook.com/waze,0
https://www.facebook.com/wbgames/,0
https://www.facebook.com/worldtimeserver,0
https://www.facebook.com/zbo.media,0
https://www.facebook.com/zemana,0
https://www.facebook.com/zentrick,0
https://www.facebook.com/zynga,0
https://www.zh-cn.facebook.com/,0
https://www.zh-cn.facebook.com/gaming/,0
facebook.com/Euphnet?sk=wall,0
facebook.com/group.php?gid=2201892466,0
facebook.com/group.php?gid=2210255885,0
facebook.com/MySQLatFacebook,0
facebook.com/pages/OS2-Warp/126304550503,0
facebook.com/Scrabble,0
facebook.com/typo3,0
https://www.chase.com/#main,0
https://www.chase.com/digital/resources/privacy-security/security/system-requirements,0
https://www.chase.com/,0
https://www.chase.com,0
https://www.chaseonline.chase.com/,0
https://www.creditcards.chase.com/creditjourney?CELL=68GP,0
https://www.chase.com/news,0
https://www.chase.com/savings,0
https://www.chase.com/personal/savings/bank-cd,0
https://www.chase.com/personal/mortgage,0
https://www.chase.com/personal/home-equity,0
https://www.chase.com/personal/investments,0
https://www.chase.com/business,0
https://www.chase.com/commercial-bank,0
https://www.chase.com/digital/resources/sitemap,0
https://www.chase.com/digital/customer-service,0
https://www.chase.com/meeting-scheduler/getstarted,0
https://www.locator.chase.com/?locale=en_US,0
https://www.chase.com/resources/about-chase,0
https://www.media.chase.com,0
https://www.chase.com/personal/mortgage/loan-originator-search,0
https://www.chase.com/personal/mortgage/fair-lending/fair-lending-overview,0
http://www.bankofamerica.com,0
http://www.bankofamerica.com#skip-to-h1,0
http://www.bankofamerica.com/customer-service/contact-us/?request_locale=en_us,0
http://www.bankofamerica.com/es/,0
http://www.bankofamerica.com/help/overview.go?request_locale=en_us,0
http://www.bankofamerica.com/online-banking/mobile-and-online-banking-features/#defaultmanageaccounts,0
http://www.bankofamerica.com/privacy/overview.go?request_locale=en_us,0
http://www.bankofamerica.com/smallbusiness,0
https://www.about.bankofamerica.com/,0
https://www.locators.bankofamerica.com/,0
https://www.secure.bankofamerica.com/auth/enroll/enroll-entry/,0
https://www.secure.bankofamerica.com/mycommunications/public/appointments/gettopics.go?marketingcode=newhp_echmpg,0
https://www.bankofamerica.com,0
https://www.bankofamerica.com/,0
https://www.bankofamerica.com/sitemap/hub/signin.go?request_locale=en_us,0
https://www.chase.com/personal/mortgage/mortgage-refinance#linktotop,0
https://www.chase.com/personal/mortgage/mortgage-refinance#want,0
https://www.chase.com/personal/mortgage/mortgage-refinance#rate,0
https://www.chase.com/personal/mortgage/mortgage-refinance#cont,0
https://www.chase.com/personal/mortgage/mortgage-refinance#learn,0
https://www.chase.com/personal/mortgage/mortgage-refinance/reasons-to-refinance/lower-monthly-payments,0
https://www.chase.com/personal/mortgage/mortgage-refinance/reasons-to-refinance/use-home-equity,0
https://www.chase.com/personal/mortgage/home-mortgage/financing-home/types-of-mortgages,0
https://www.chase.com/personal/mortgage/calculators-resources,0
https://www.chase.com/personal/mortgage/mortgage-refinance/time-to-refinance/time-to-refinance,0
https://www.chase.com/personal/mortgage/mortgage-refinance/choose-refinance-loan/understand-options,0
https://www.chase.com/personal/mortgage/mortgage-refinance/closing-the-deal/applying,0
https://www.twitter.com/Chase,0
https://www.chase.com/personal/mortgage/mortgage-purchase,0
https://www.homelendingadvisor.chase.com,0
https://www.chase.com/personal/mortgage/calculators-resources/affordability-calculator,0
https://www.chase.com/personal/mortgage/calculators-resources/mortgage-calculator,0
https://www.chase.com/personal/mortgage/home-mortgage/getting-started/mortgage-prequalification,0
https://www.chase.com/personal/mortgage/mortgage-rates,0
https://www.chase.com/personal/mortgage/calculators-resources/home-value-estimator,0
https://www.chase.com/personal/mortgage/refinance-rates,0
https://www.chase.com/personal/home-equity/update,0
https://www.chase.com/personal/home-equity/heloc-rates,0
https://www.chase.com/personal/home-equity/home-equity-line-of-credit-calculator,0
https://www.chase.com/personal/mortgage/my-mortgage/manage,0
https://www.chase.com/personal/mortgage/paying-your-mortgage/automatic-mortgage-payments,0
https://www.chase.com/personal/mortgage/payoff/quote,0
https://www.chase.com/personal/home-equity/customer-service,0
https://www.chase.com/digital/resources/about-chase,0
https://www.jpmorgan.com/country/US/en/jpmorgan,0
https://www.chase.com/digital/resources/privacy-security,0
https://www.chase.com/digital/resources/terms-of-use,0
https://www.chase.com/resources/web-accessibility,0
request <urllib.request.Request object at 0x000001A807779FC8>,0
https://www.chase.com/personal/mortgage/mortgage-rates#main,0
https://www.chase.com/personal/mortgage/mortgage-refinance,0
request <urllib.request.Request object at 0x000001A808B90FC8>,0
https://www.chase.com/personal/mortgage/calculators-resources#main,0
https://www.chase.com/personal/mortgage/calculators-resources#linktotop,0
https://www.chase.com/personal/mortgage/calculators-resources#mort,0
https://www.chase.com/personal/mortgage/calculators-resources#hb,0
https://www.chase.com/personal/mortgage/calculators-resources#cutp,0
https://www.chase.com/personal/mortgage/calculators-resources#rr,0
https://www.chase.com/personal/mortgage/calculators-resources#cutr,0
https://www.chase.com/personal/mortgage/extra-payments-calculator,0
"Some characters could not be decoded, and were replaced with REPLACEMENT CHARACTER.",0
https://www.chase.com/personal/mortgage/affordablelending,0
https://www.chase.com/personal/mortgage/faq/first-time-homebuyer,0
https://www.chase.com/personal/mortgage/mortgage-glossary-terms,0
https://www.chase.com/personal/mortgage/faq/refinancing-mortgage,0
request <urllib.request.Request object at 0x000001A811DE2148>,0
https://www.chase.com/personal/home-equity/home-equity-line-of-credit-calculator#main,0
https://www.chase.com/personal/home-equity/,0
https://www.linkedin.com/company/chase?trk=company_logo,0
request <urllib.request.Request object at 0x000001A8075D6F48>,0
https://www.chase.com/personal/home-equity/about-home-equity/check-eligibility#main,0
https://www.chase.com/personal/home-equity/about-home-equity/check-eligibility,0
request <urllib.request.Request object at 0x000001A8079CEA08>,0
https://www.chase.com/personal/auto-loans/phoenix?offercode=WDPAXXXX07,0
https://www.autopreferred.chase.com,0
https://www.chase.com/personal/auto-loans/checkloanstatus,0
https://www.chase.com/personal/auto-loans/servicing,0
https://www.locator.chase.com/?LOC=en_US,0
https://www.chase.com/resources/customer-service,0
https://www.secure.opinionlab.com/ccc01/comment_card_d.asp?referer=https://www.autopreferred.chase.com/home/&amp;currentURL=https://www.autopreferred.chase.com/home.asp,0
https://www.chase.com/digital/resources/customer-service,0
request <urllib.request.Request object at 0x000001A80784EF08>,0
https://www.chase.com/personal/investments/advisor#main,0
https://www.chase.com/personal/investments/advisor,0
https://www.chase.com/personal/investments/you-invest,0
https://www.chase.com/personal/investments/retirement,0
https://www.chase.com/personal/investments/education,0
https://www.chase.com/personal/investments/learning-and-insights,0
https://www.chaseprivateclient.chase.com/meetanadvisor,0
https://www.privateclient.chase.com/,0
http://www.finra.org/,0
https://www.sipc.org/,0
https://www.accounts.chase.com/consumer/banking/online/seopp,0
https://www.accounts.chase.com/consumer/banking/online/seo,0
https://www.chase.com/personal/savings,0
https://www.chase.com/personal/debit-reloadable-cards/starbucks,0
https://www.chase.com/personal/credit-cards/education/rewards-benefits/what-are-travel-rewards-cards,0
https://www.creditcards.chase.com/free-credit-score,0
https://www.accounts.chase.com/consumer/investing/online/youinvestoffer,0
https://www.chase.com/digital/us-open.html,0
https://www.chase.com/digital/online-banking,0
https://www.chase.com/digital/mobile-banking,0
https://www.chase.com/personal/student-banking,0
https://www.chase.com/personal/branch-disclosures,0
https://www.chase.com/digital/resources/accessibility,0
https://www.chase.com/personal/mortgage/mortgage-assistance,0
request <urllib.request.Request object at 0x000001A807718308>,0
https://www.chase.com/personal/investments/you-invest#main,0
https://www.chase.com/personal/investments/you-invest/trade,0
https://www.chase.com/personal/investments/you-invest/portfolios,0
https://www.chase.com/personal/investments/you-invest/pricing,0
https://www.chase.com/personal/investments/you-invest/account-type,0
https://www.chase.com/personal/investments/you-invest/investing-your-own,0
https://www.chase.com/personal/investments/you-invest#_ov-q1,0
https://www.chase.com/personal/investments/you-invest#_ov-q2,0
https://www.chase.com/personal/investments/you-invest#_ov-q3,0
https://www.chase.com/personal/investments/you-invest#_ov-q4,0
https://www.chase.com/personal/investments/you-invest#_ov-q5,0
https://www.chase.com/personal/investments/you-invest/faqs/opening-your-account,0
https://www.chase.com/personal/investments/you-invest/funding,0
request <urllib.request.Request object at 0x000001A8061ABC08>,0
https://www.chase.com/digital/us-open.html#main,0
https://www.chase.com/personal/events/us-open/soundchecks,0
https://www.chase.com/personal/events/us-open/return-the-serve,0
https://www.chase.com/news/082118-serena-on-motherhood-and-the-episodic-career,0
https://www.chase.com/news/081417-jonathan-chu,0
https://www.chase.com/news/081417-kid-ready-for-tennis,0
https://www.chase.com/news/080116-girls-sports,0
https://www.chase.com/news/080918-usta-return-the-serve,0
request <urllib.request.Request object at 0x000001A805DABA08>,0
https://www.chase.com/digital/online-banking#main,0
https://www.chase.com/digital/online-banking#linktotop,0
https://www.chase.com/digital/online-banking#faqs,0
https://www.chase.com/digital/online-banking#resources,0
https://www.chase.com/digital/online-banking#open-account,0
https://www.chase.com/digital/online-banking#refer-friend,0
https://www.chase.com/digital/online-banking#_hditmo,0
https://www.chase.com/digital/online-banking#_hdiamaiaa,0
https://www.chase.com/digital/online-banking#_hdimap,0
https://www.chase.com/personal/quickpay,0
https://www.chase.com/digital/online-banking#_,0
https://www.chase.com/security,0
https://www.chase.com/digital/mobile-deposits,0
https://www.chase.com/digital/atms,0
https://www.chase.com/digital/direct-deposit,0
https://www.chase.com/digital/online-bill-pay,0
https://www.chase.com/paperless,0
https://www.chase.com/digital/alerts,0
https://www.chase.com/digital/text-banking,0
https://www.chase.com/personal/open-account,0
https://www.accounts.chase.com/raf/landing,0
request <urllib.request.Request object at 0x000001A804AB3E88>,0
https://www.chase.com/digital/resources/privacy-security/security/system-requirements#main,0
https://www.chase.com/digital/resources/privacy-security/security/how-we-protect-you,0
https://www.chase.com/digital/resources/privacy-security/questions/policy-information,0
https://www.chase.com/digital/resources/privacy-security/security/how-you-can-protect,0
https://www.chase.com/digital/resources/privacy-security/security/suspicious-emails,0
https://www.chase.com/digital/resources/privacy-security/security/report-fraud,0
https://www.chase.com/digital/resources/privacy-security/security/identity-theft-kit,0
https://www.chase.com/digital/resources/privacy-security/security/vulnerability-disclosure,0
https://www.chase.com/news#main,0
https://www.chase.com/debit-reloadable-cards/liquid-prepaid-card,0
https://www.chase.com/investments,0
https://www.chase.com/business-banking,0
https://www.commercial.jpmorganchase.com/pages/commercial-banking,0
https://www.locator.chase.com,0
https://www.chase.com/mortgage/hmda,0
https://www.chase.com/resources/sitemap,0
https://www.locator.chase.com/,0
https://www.chase.com/news/latest-stories,0
https://www.chase.com/news/your-money,0
https://www.chase.com/news/small-business,0
https://www.chase.com/news/your-life,0
https://www.chase.com/news/bold-leaders,0
https://www.chase.com/news/community,0
https://www.chase.com/customerservice,0
https://www.chase.com/helpfultips,0
https://www.chase.com/news/071519-credit-score,0
https://www.chase.com/news/052918-elder-financial-abuse,0
https://www.chase.com/news/122319-financial-confidence,0
https://www.chase.com/news/070218-entrepreneur-payment-systems,0
https://www.chase.com/news/082118-smart-ways-to-save-on-wellness,0
https://www.chase.com/news/080719-retirement-on-track,0
https://www.chase.com/news/041715-budget-tips,0
https://www.chase.com/news/101019-couple-merge-finances,0
https://www.chase.com/news/101018-elena-delle-donne,0
https://www.chase.com/news/102919-get-digitally-organized,0
https://www.chase.com/news/100218-home-equity-pay-your-dream-backyard,0
https://www.chase.com/news/111318-cut-costs-family-vacation,0
https://www.chase.com/news/03062020-investing-101-for-college-students,0
https://www.chase.com/news/103117-chargebacks1,0
https://www.chase.com/news/022817-smb-cybersecurity,0
https://www.chase.com/news/02032020-renovate-or-move,0
https://www.chase.com/news/02032020-decoding-what-your-realtor-seller-saying,0
https://www.chase.com/news/02032020-second-home,0
https://www.chase.com/news/02052020-what-small-business-owners-need-to-know,0
https://www.chase.com/news/040317-business-expenses,0
https://www.chase.com/news/121316-type-of-credit,0
https://www.chase.com/news/043018-daymond-john-find-customers,0
https://www.chase.com/news/103117-chargebacks2,0
https://www.chase.com/news/032017-google-my-business,0
https://www.chase.com/news/012617-linkedin-for-smb,0
https://www.chase.com/news/011817-marketing-tips-4sbo,0
https://www.chase.com/news/121819-business-leaders-outlook,0
https://www.chase.com/news/020817-japanese-tea,0
https://www.chase.com/news/122319-wealth-gap,0
https://www.chase.com/news/122319-beginning-to-borrow,0
https://www.chase.com/news/112919-entrepreneur-who-brought-bookstores-back-to-bronx,0
https://www.chase.com/news/082819-our-next-tailgate,0
https://www.chase.com/news/082819-day-trips,0
https://www.chase.com/news/073119-up-your-finances,0
https://www.chase.com/news/073119-living-single,0
https://www.chase.com/news/051519-business-roundup,0
https://www.chase.com/news/051519-farm-to-table-entrepreneur,0
https://www.chase.com/news/051519-marketing-strategy,0
https://www.chase.com/savings#main,0
https://www.chase.com/checking/checkbook-orders,0
https://accounts.chase.com/consumer/banking/online/studentLPchampion,0
https://www.chase.com/personal/checking/student-checking,0
https://www.chase.com/personal/savings/bank-cd#main,0
https://www.chase.com/es/personal/savings/bank-cd,0
https://www.chase.com/personal/savings/bank-cd#rates,0
https://www.chase.com/personal/savings/bank-cd#_what-is,0
https://www.chase.com/personal/savings/bank-cd#_what-minimum,0
https://www.chase.com/personal/savings/bank-cd#_how-calc,0
https://www.chase.com/personal/savings/bank-cd#_withdrawal-fees,0
https://www.chase.com/personal/savings/bank-cd#_upon-maturity,0
https://www.chase.com/personal/savings/bank-cd/maturity,0
https://www.chase.com/personal/mortgage#main,0
https://www.chase.com/personal/mortgage/choose-contact,0
https://www.chase.com/personal/mortgage/tap-into-equity,0
https://www.chase.com/personal/mortgage/manage-account,0
https://www.chase.com/personal/mortgage/home-mortgage,0
https://www.chase.com/personal/home-equity#main,0
